Sensor_ID,Timestamp,Raw_Value,Auth_Signature
Sensor_Gamma,1773040809,26.69,7cd6aa1da90fb97895d5a79c3b9a85ac46bf0862482573b419e83ce594eb6c2d
Sensor_Alpha,1773040811,25.99,cf2c76cef1752ab8b47c9926d5ed246c57012c8a092eb17ad403d251ff4502f6
Sensor_Gamma,1773040815,26.93,22000355276cdeb7848e61a7d31f77cdaca0b3bb28e3feaec7203e8dcdabba13
Sensor_Delta,1773040817,26.81,149ec7d5e048acc7683ee67ae7d52c8cd55ea09daf51f59d65fe79c5b522c865
Sensor_Delta,1773040819,27.39,f119191968b80e4f582f9e9b3275cf0ad3fd0836f8ad44050660af8fbf002c0c
Sensor_Alpha,1773040820,28.75,f784fd0b12abdc11f68548d6801857200ed266666e29265b5e7e0eccc5371b02
Sensor_Alpha,1773040822,29.48,7d92321d38dbbdb70903fad6b180eeb11f216da07f3a69468fb6a46f5b0b1394
Sensor_Gamma,1773040823,28.55,39efd1f322f28f36cf7f3776ff58371c48116e554bc4258a48f8003ace4d155a
Sensor_Delta,1773040824,29.81,e7292679e646ce3d52076e366aad29678988da136780ba4d369dffb95da2da02
Sensor_Gamma,1773040825,28.88,c0cd647c48bf19e644ba097d19d1e9e730323abb37ab0e18a897db9f05243d6b
Sensor_Gamma,1773040828,29.9,9fcc61260f497260a621505e749bd2fbb52dbb970d07897807cec7dc0b1d7ddf
Sensor_Beta,1773040832,28.42,c0977cc7478a99c2362902edc70b557e728dc4ff7fe25658493186b49d5f2e3d
Sensor_Gamma,1773040836,29.44,80a1951e60bfc0af4d7fd95d8d8c4409b961f6897ec1faf40cfbec33b2b028ee
Sensor_Alpha,1773040839,30.91,c82712fd5a3f9555087030d6bd0da0e63f0b70fd589165abdb3bcb9f3ec89f99
Sensor_Delta,1773040840,31.27,08a5e7a1eec8a2817355d8082acc287457209e3c8eab14a1d6e1b7b93612a8ae
Sensor_Gamma,1773040843,31.25,9201551331fd04f371090cc473e519f7c137588bc5da0c6302ed89340772a64e
Sensor_Alpha,1773040844,31.33,1b305fc6755cfc82aa04c0a11445597bd005ae5abc622506f49112756e2fb359
Sensor_Delta,1773040848,31.85,073d2dd383c5b47b84c6265e910e5b5c3e5090299c49c489bcbfd839b894f152
Sensor_Delta,1773040850,31.24,67dd4ea155a0ddac467587ea885edcdbb3c96ff658511339f336624af317cd2b
Sensor_Beta,1773040851,31.49,19d486723666065bd796832f03775731022dcf3403a7d51137efd121e1a1882e
Sensor_Gamma,1773040853,30.22,58a1341ec4569c047ec8991953d7d996ff550ae729251cb2f8ddde76c1ea5587
Sensor_Beta,1773040856,31.32,10d22ef4d75a9957ee32842d8220da1602503972d2d66fac7df404aa2767e306
Sensor_Gamma,1773040858,32.11,609d0a4eb68ec9f4ff8a38256ef95075cda1c06a0b69ee6d0f6363281db015d9
Sensor_Delta,1773040861,32.68,77a71422b1fcb7a6d8bf3094bc3f9ef5822cf637be6a445b24c95652501a3329
Sensor_Beta,1773040864,34.04,1aec0d0b36a358d726e212bb32eb473b556e7ef67bdc43acc651881fbcce3dfa
Sensor_Gamma,1773040866,32.88,9c00c4d6b11d34daee413cbdbeb234315359d7d4af08b70bd53adb9054d160b8
Sensor_Beta,1773040867,32.52,73a9aee1ccb949ab092ed86fd71272fd2e94c24f52022b8474fbd6fce9162678
Sensor_Beta,1773040870,31.52,44cbc8903e5d5c7417e13704a2823af3d8ed08699ccbea91779eecf2561fb7b0
Sensor_Delta,1773040871,32.46,a5e66f667810642b3afba0e4b99cb95da90b3c5f232b22676d11155880231ae8
Sensor_Alpha,1773040875,33.89,5eab61c75ef5782d7190f0d10abb1040d2d7039e33c71fff3b637a35175bab9e
Sensor_Alpha,1773040876,34.33,8fd66592fd63241f28a1ee82bb51c08801322842957859abc3441fc5dfa9d544
Sensor_Alpha,1773040877,34.04,1aec0d0b36a358d726e212bb32eb473b556e7ef67bdc43acc651881fbcce3dfa
Sensor_Beta,1773040880,33.57,69b7e1c5d579f4fb9f23c9ea72985fe7780a5dfe16060b3220d37c157cd3744a
Sensor_Beta,1773040883,32.63,dee213ce94d16911f28293ef8584c58df70448e8c934d15cb73e3e8d2473fff6
Sensor_Alpha,1773040886,31.31,e55201e7af28c09bd9d2a5a48b65e2e95f8b621b1efeeb7eb09754a424f4265a
Sensor_Gamma,1773040890,32.34,13f89e615240333d8cfec2228290efc39acf03b47ac98119a59b8721c0589202
Sensor_Alpha,1773040891,33.02,9ca86c09e3b2775b858943769fee7265ab9488a4f6bd2618c9067473b44c7ee2
Sensor_Gamma,1773040893,34.08,47dd97529b85efac4b734d1c29870a3f9e76f996c96d2b8dda337e2a54e1dacb
Sensor_Beta,1773040895,35.51,0e04748f38bfa8d311f2790a14643d1fe550c4b3071e48d955515a74c0b987c1
Sensor_Gamma,1773040896,34.11,267e606aa3d6bfa8caec2520efbe333205bec7b9aab358dbf9b17d27834330ec
Sensor_Delta,1773040900,35.01,ebd2aa254f0efad24ae726af0772aa5503eae765f0cfff435fd463940fafac8c
Sensor_Alpha,1773040903,36.05,a91f6130815ee988128d7cda2dbf145bd1809f7afebd38758cc8b2486c6a4ab2
Sensor_Delta,1773040907,35.78,0b9cf2f7d14c3b42cdf4076db78afb853dcc74cfc3a8e378a50be2d9113fa3f2
Sensor_Gamma,1773040909,36.07,81a9d1de0acbe305c30413f6dbf40edfdcf2c095aff85366e2309bc4ce8e6557
Sensor_Delta,1773040911,37.0,5b8277f50fd1de45a2f8f46b7cfd46d59cc71eceef515e1027d067b0df6dc9db
Sensor_Gamma,1773040915,36.63,16cecb96ffb32c3f87fa869f19672176109b4cc87520fce2e4b54f465324426d
Sensor_Beta,1773040917,35.32,2e74552477e0806982b5251718be8e5487b9a364fda861cf29a3a4ff8db21a4e
Sensor_Alpha,1773040920,36.75,91644457edf022c9a78238b5e9260400fdade305d012dc562982d5fa0201e35a
Sensor_Delta,1773040922,37.22,58ef6c056e68294f87a8b7cb2f8b4305891c8756bd6dede0a0ed75251b693186
Sensor_Beta,1773040924,36.95,d8d9b60af5f2071925f5081ed29fe9de53ecc3bfc21ef0d1d51abe2676f2f70d
Sensor_Beta,1773040925,38.14,a6cdff07b501f84119aa555f156e589995d444aad8dd8d890aa5918e8992bb2c
Sensor_Alpha,1773040926,38.39,f0c8d2f7b79953339f01595759b0b9ca4cd156bdcad8daa6e8025284fafdecf8
Sensor_Delta,1773040928,37.56,778923f0ba041d4f31f9dc144214c5fe3c953051ead01af41213b00a9581cd9a
Sensor_Delta,1773040931,38.26,d5954cf2888f7a6688de5e2abb02eb23c69cded98c22f338e68c60eb18339f4a
Sensor_Gamma,1773040933,36.85,5bf12edd7cf8bb767031d0a7293d765a1633dfc03f3c9f4339f891d6490f31fa
Sensor_Beta,1773040934,35.64,6e475cd43ba2812bedfa055d11bd99d084d587760f5d272c2fcd658c658e8f41
Sensor_Alpha,1773040935,34.34,fa11238faa2209e52fa50736baeed1c9d32e2ef5342e29259c68a802f622ef91
Sensor_Beta,1773040937,34.53,d2acfe83844effec64f57205810eb91c04bf5c2aaf9388a2712c3d6bc3d1ae0b
Sensor_Beta,1773040938,33.27,c59be6392672a80f88446b11ad8a197a2227e885d58ea2f94c66e72b4076b4cc
Sensor_Delta,1773040942,33.44,656c3508888a7712f19003c6a74338491ef03d527c9be3c4c7b8b2cbf72a86dd
Sensor_Alpha,1773040946,34.57,6ecdde274d1021bf2c94c6c4a2424609d67501045391d04e1f31bc41a2a50f32
Sensor_Delta,1773040948,33.56,984489677cb8dbd73fca9c36e28810516b597c0e4c956e7a852425ad320852a2
Sensor_Delta,1773040951,34.53,d2acfe83844effec64f57205810eb91c04bf5c2aaf9388a2712c3d6bc3d1ae0b
Sensor_Alpha,1773040953,35.2,ba412bf54479216d5e45e1f42bac23d1c32831a5cbaceb2a982ac66bf531dd6f
Sensor_Beta,1773040955,35.35,6fec9ed308edf8b99bbd68cd7f782987a05844e02674099fc2329b04234d026b
Sensor_Beta,1773040956,35.58,8a47a4094b1f48631e2ef54dc692780a2910a17d43fecd639fbddac980dc2c02
Sensor_Beta,1773040959,36.88,f9d59bafde851e5bb602c9bcda59f7b945d0df9461c8eb050be4609ddef4f233
Sensor_Beta,1773040961,37.11,b91f87531aa2267a3630e0c700be7d348fc1f53bdb273be0211db52466140a3d
Sensor_Beta,1773040965,37.02,8263f046d91437d788df1980e8c90c5c47a1f0b4af4ef77dea6944f8d83073ef
Sensor_Delta,1773040968,36.11,c5f7bc80ac3298e3736ef612a9e9cea6bb6676f6f59fa4b8d9a361ff9256b045
Sensor_Beta,1773040972,35.47,561e32fc801416083d52c268283881812aea0115e4a17b16d2a00cfdc5a5556b
Sensor_Alpha,1773040974,34.29,1fa3be5b36e9dd047bf2a8681ed1cbf5b23dae0f7ac52f0762b91a66ea1ac3b6
Sensor_Delta,1773040975,33.48,cad07e9f69777a12b4634d10e952a0cdd2ed3f0bfd81b624b94e73d0e81a8fc8
Sensor_Delta,1773040977,34.21,d4ddc08def4553b2967eced2c80f3179e0bc5120b2e908c19eba2ea0b9df01bb
Sensor_Delta,1773040980,34.36,6a39d1332fad6a9b748f1de23eca44939c6b0ef41b580d0f11abf05be2d70ab7
Sensor_Delta,1773040983,32.96,69b2edb6ecfc0cfc5731a472cd536f37b327de149e9afbf7fb78aa96cdcf4474
Sensor_Gamma,1773040986,31.52,44cbc8903e5d5c7417e13704a2823af3d8ed08699ccbea91779eecf2561fb7b0
Sensor_Alpha,1773040990,30.22,58a1341ec4569c047ec8991953d7d996ff550ae729251cb2f8ddde76c1ea5587
Sensor_Beta,1773040994,31.53,ce714d355ea09d9dc86aae12541362746956c374502bbf77292ecb9cbe678547
Sensor_Alpha,1773040997,30.05,821cc16177f55ced7b7ad199a5a71710c3b26d2097d177e6973f487ed38956f4
Sensor_Beta,1773040998,28.65,302320d3ab08ecea226ba56ea9c514728390c247b5a9b16c8aa272c247e1b22a
Sensor_Delta,1773041001,28.61,fca70dfcec00e5989998eebe2cc0ad73cb4dd8865803bb68b1d2c74dff9faa29
Sensor_Delta,1773041005,29.28,3b20eadd46543c9312ee0ccdd4f71979f0a83c93fb0c7beb7882a7b941bf0707
Sensor_Beta,1773041008,28.44,5b4ec3c448ca3c819d964140d345af28eb6c118a11164d6d461b5004f41a17d3
Sensor_Gamma,1773041012,27.36,52a0dbd1bc29edc39beec88ba7b2e6fd206acb1096c6e11396e2dbdd29bd0b05
Sensor_Beta,1773041014,26.16,ba79258018e253aa568ff4b5fa6549fba158849155257ff744008139b59925e4
Sensor_Alpha,1773041015,27.28,5cf399bb8665d2f22c2e5071608080907453ae43a10bb0f408d8d9f1448499aa
Sensor_Gamma,1773041018,28.58,3abb27c3b446fcb9a5932239691305f8b453919787b4fb5b830abd49e2fac262
Sensor_Delta,1773041019,29.34,9eac73a55b03ed0ede05e225dcc3aa0cdd65aa890ea5c772b59fec3c1535cc6b
Sensor_Gamma,1773041021,29.21,ddbabd0a3c90683f693cc88f6bdacbedb5ce18df7f8b28c2f2a549cfa9c8a3c0
Sensor_Delta,1773041025,28.25,f2da45f16cbd0c94ebbf8e8c6f616c43aa91bca241543cbc951f4aa43f054dae
Sensor_Beta,1773041027,28.03,2915ac26c63e5519ecafe7bb0d50aba95acac50eca388b1e471a86b0cee83e7d
Sensor_Beta,1773041029,28.68,6344b0250497f880a871055fc2e3cc01c659e67156c973c2f747dd6871ef4ca5
Sensor_Gamma,1773041033,28.94,4fd738a3a0a0d171f5aedda72e27c6a94971f841b03c572b128d142b853211d3
Sensor_Delta,1773041037,30.02,efd9735196f390a6ebe7072e94647037f61b1a48cad1677b3a1e6960df94d37b
Sensor_Beta,1773041038,30.62,09b7052258dfbb26ddfe0481aa670f413ebfa61bb70bee17c793c84eae1415e2
Sensor_Alpha,1773041042,30.18,cefb589ef082731139617acda77ca16e7a14cf4521d02af91c522dfcc6ff7208
Sensor_Delta,1773041044,29.04,747953acc675c5c8f0fa4e6f047ad9f1c1e2595b54d352266c61810b3ffb47a3
Sensor_Gamma,1773041048,29.17,ed5991b729d7d430d1b8ef61ddfd617c80ce13b4ab25da78ef4d19b4a6554edc
Sensor_Gamma,1773041051,30.46,ade9795a7333739145ea527b39e07769d02831e6624729a957d180cdafc8b46a
Sensor_Beta,1773041054,29.7,293e5711799b71f59da538de9b7f7001c3fe722a97f8d3f8dd642b5636c5c8e4
Sensor_Delta,1773041057,29.11,02b1dbe98df6d2a302249a51636be8cc43352adc9b75507db2126eb8320176d5
Sensor_Alpha,1773041058,30.05,821cc16177f55ced7b7ad199a5a71710c3b26d2097d177e6973f487ed38956f4
Sensor_Alpha,1773041060,30.88,275cda789af8cbd604a6e5aa40a3a4e46c40ea615521dadf0bafcddabb5af4bf
Sensor_Beta,1773041063,30.86,a177c092790631040f6a50eff774cc8e26892b697afcd078670026c2f6cb179d
Sensor_Delta,1773041067,29.99,31f859589a959e16a5543c5a0e042f5af1cbaf2e5245248488e1aa44fdfc448c
Sensor_Beta,1773041068,29.86,deadbeefd3fced563b36d6c1f3f1980239331e746ef749a5fead64a3a6b854e9
Sensor_Beta,1773041069,30.04,9b27a12c6d55266a345b257ed8d6574efa80501577b236b6f76f33b7b824232d
Sensor_Delta,1773041070,28.62,02c1e45daca5afc62be5310c8a383cc5cfd58f8d4e8d90189129fa48b1be00ef
Sensor_Alpha,1773041071,28.85,d66963d37a3105ad016a0f7459c00797520c410cf88f0f3d3a13ec1302bab584
Sensor_Alpha,1773041075,28.39,e4f1040201e24b1061bd58def784d3fb8fde968ee05af92ea3e28f803f2fd0c1
Sensor_Beta,1773041077,27.62,6c5c1eb3f257c93b365f1d833719d8b324fc195999561ea93504abb2b2e1b0eb
Sensor_Beta,1773041078,26.17,c817ea5cbc973ea28d148392b41fd8c8e4b8038348246f8308f503c12a0e0564
Sensor_Alpha,1773041080,27.24,0d2d86cc3127dabcc546e0394bab085889fa621436076e7776ab749dbe072e2f
Sensor_Alpha,1773041083,28.11,88d6b09fb99a3f931ced0e420413a9edcc936cb11a36d0d88d39fe315927d8c5
Sensor_Alpha,1773041085,28.09,ad2972a0d3fd8e5578a18fac1c413af9ee8db698d9b67a403127323e1055ad9c
Sensor_Gamma,1773041086,29.07,5952bdedfd4ec2ede6caf45c3628a47cf4ec8f8ba4c24b36c97c525a9721e26a
Sensor_Gamma,1773041089,29.06,346e919ece41da0053c9380a64b9ef3d3d96678f3dee5b99696daacd79550715
Sensor_Delta,1773041092,28.38,88b80b77ff10de56df42af171e4f34551e9449110520d53e8609f879b7697262
Sensor_Beta,1773041095,28.18,043e4df1498b54d8ccc15ed5ee573baf409dde3d87406392dc97143446e85cce
Sensor_Beta,1773041099,29.25,c46c03e80a351ee4ed321699a1601089dd0af395b609a21b1e2881942b3ecce8
Sensor_Beta,1773041100,29.2,b78175617fa68aa205001d775f60f62989a2458970c6bce3efb77594fa006367
Sensor_Delta,1773041103,30.55,7a539604b4f6ffb68f5ad0dfca2bf40930ba50096ce967e866739a29515e35a9
Sensor_Delta,1773041105,29.9,9fcc61260f497260a621505e749bd2fbb52dbb970d07897807cec7dc0b1d7ddf
Sensor_Delta,1773041108,28.89,f8057e82e8eaa2868985316e4a6bf0bc2a437748b91a03e404e678bf68b37e6e
Sensor_Delta,1773041109,29.6,064ef92673f0668e21a4a01b77d0f3ae7920a111bc39ad2b0e8496345645c3e3
Sensor_Delta,1773041111,28.81,9185236b52834bfe8bb37893e3ed8f3eeb510c3714862173ed961420d0a62fa1
Sensor_Alpha,1773041115,28.6,2978695929d2c054c0849189d33d34ea33687e73f97aa15cc1eb7ecb8048c509
Sensor_Alpha,1773041117,28.34,22bb0e752905ede4b85b27b16f9163bc83c5430d4ecf19afdd4273ef5605f384
Sensor_Delta,1773041119,26.92,ed6a94fb64e4d9db0a3ea035c035cd374494cea01435c47a387a51e4aa2088cf
Sensor_Beta,1773041120,25.75,cda7b76a297a582cafee6d58ba30d7a38f1680d15eda678e65544dddafac2e38
Sensor_Delta,1773041124,26.35,076652cf52b188e57f78bf6d820d3f92c802c99aced7457b1bd0a6991ec9054e
Sensor_Gamma,1773041126,26.97,d34bd76f27ac49758995a5a9ce7fb694556734821eb6d0fa42f7cb53b698ea15
Sensor_Beta,1773041130,26.95,bd9a23957ece096f7427bc9e454680b0d26cf76171f44389d3c29c8c7d55c58a
Sensor_Delta,1773041132,26.05,a750ce72f09cc4c2722f3ba9072c13170cf0e76cba541c3d0fb8be8271cabb8c
Sensor_Gamma,1773041134,26.41,5d1e700ee01bf3a8a12f55c9eb534398948ec96e91251c4cabb0ded777caf338
Sensor_Delta,1773041136,26.72,7a99e8bd4db21b1d6e221b18d8cd494a0cdbe87409aea5e9d421f6f71da70146
Sensor_Beta,1773041140,25.67,148ddb8a1a88e3127e39f20da3d828903ef03543567e5316bed70d7cd23741e8
Sensor_Beta,1773041144,24.54,4039aa42fba0fcb60e1969eecab603dd83253e55259c1aa3d31b923e13dceb3a
Sensor_Gamma,1773041147,23.59,77d9e3c00429bb74942cf8d509c699e4f65302311d958fae7387892657b126f7
Sensor_Beta,1773041151,25.0,f47877a2dffbd49814cbaa03b94bc438cd551c2be2ee9acf87bff227ff19370d
Sensor_Beta,1773041154,25.33,c335ff1d315219cc6265a906e073f7de66821c6c59d54d0e5ddef690b889a383
Sensor_Alpha,1773041156,26.47,70c11cd37c4b9c97d0e01cc4b92e59f50ca2966e021cf8160542cb2b1f55ef93
Sensor_Alpha,1773041157,27.18,5237c5c4b54f62f2848fce2677c94b2849fccc9d15a9003a4d0001cb2a09076f
Sensor_Beta,1773041158,26.89,725b811bbcd5b001b60454a75100edabf6dbefc05718a096da704bf60954b4d7
Sensor_Gamma,1773041162,26.69,deadbeef76888a604c109957c52628875910fd8089811a0f6409fd496447f238
Sensor_Gamma,1773041163,25.63,29a6e1954707c596b779f6b1effe45e8281c8402cad193c8eb8e35b2d980f108
Sensor_Alpha,1773041164,26.3,a561d3f986efcad83a675385970b221b225828f5bca3d6327c621ce6c5bf0357
Sensor_Alpha,1773041166,27.04,5a1c17bbf808d1cec554414fb02102dfa698767a7a90de98e4670454045e09c6
Sensor_Beta,1773041169,28.42,c0977cc7478a99c2362902edc70b557e728dc4ff7fe25658493186b49d5f2e3d
Sensor_Beta,1773041173,29.14,518ee7cfa1f602f4a22bfcddacfd83a301565774e64deb070fb59a7ff7dcad64
Sensor_Beta,1773041177,28.58,3abb27c3b446fcb9a5932239691305f8b453919787b4fb5b830abd49e2fac262
Sensor_Delta,1773041179,27.09,a3406f266b09daf6e0d3eb2528e777cdbd63d3c32f771473d770e889bcd87b03
Sensor_Alpha,1773041181,28.13,c79a17b20589a1ae5470de81018bf131136dea7b973c1e952de198ffd096fcbd
Sensor_Delta,1773041185,28.0,ed1bfa22611deea52e9e1d1ba3bc99c7ff335a5a01b9dc1db1977269cecdba2b
Sensor_Beta,1773041188,27.42,87e3d4cb68924f1900260448907fac1c33b81dec76b094213050606466035b34
Sensor_Gamma,1773041189,27.73,26cfeb9462f44d21a11af5d0cc77abd0865295073178eb29201e19f8611c40fe
Sensor_Beta,1773041192,26.37,379c381eba60bc9dab65bbe71c72b020409060e8ba0db92a124634cdd6184e6a
Sensor_Delta,1773041195,27.1,0ba8d7fa245a56744c0665c2e2efdcec9088db6fcd7a0898012ef6339c57d84b
Sensor_Beta,1773041199,26.45,369eb182dc75a0bf6ee0ce14be982a605b633623e10af6032b55aaefdaa4969c
Sensor_Beta,1773041200,27.35,279e522fc45cfc4d5feebe8d8ccc8beeb175874e4b66fcf6773cd5294a81af1a
Sensor_Beta,1773041201,25.96,f837054e47d476ca3478a4619d4dda0addf80cc9dfadf2f90039462a26471d76
Sensor_Gamma,1773041202,26.69,7cd6aa1da90fb97895d5a79c3b9a85ac46bf0862482573b419e83ce594eb6c2d
Sensor_Alpha,1773041204,25.96,f837054e47d476ca3478a4619d4dda0addf80cc9dfadf2f90039462a26471d76
Sensor_Beta,1773041208,26.47,70c11cd37c4b9c97d0e01cc4b92e59f50ca2966e021cf8160542cb2b1f55ef93
Sensor_Gamma,1773041210,26.83,deadbeef883091fdbc15bed11b58a33b16057dacd6d24b398bc489841a2da4a7
Sensor_Alpha,1773041214,25.45,527edf13d8e2e6d8ecde1960ca7347755a94b5cbea930772c8b5d02d1fb41be5
Sensor_Gamma,1773041217,24.14,cd07bcc0f52291626ea6e3840d0bce211bfb2341d3f0826e06649bb6f6aad04c
Sensor_Beta,1773041220,23.15,823f3f671987009523f488aaf15d8350a02034df4ccacce5caf84188a1a36d24
Sensor_Beta,1773041221,22.16,c4f19bcc4ac3ceaa51dc93e062bc833b8ed269b675de91bd9aa52fdd279c3c3a
Sensor_Alpha,1773041222,23.02,665cb0f47a0b40bd10fb933b362408b1741adc1bc33c574ccfb0ff17885ca44a
Sensor_Beta,1773041226,22.98,e8258dceb92fc86de620f9c1c598a61285536019ce790c1e1353cb8c021128a1
Sensor_Delta,1773041229,22.36,bb099b5a6d0b6cdf749af7103db9f2147e0406407a0d131db32f857aa6c5f9e9
Sensor_Gamma,1773041230,21.56,6ac38a14c443bb2025a590ba8fd9dc81dc90740fd329fc6247392c9bcfd20d88
Sensor_Delta,1773041231,22.76,1709acb4d390e2ea56a9bb1d04894ccd5e814e5f7ab6f8c92798530440b021e9
Sensor_Beta,1773041232,24.05,a3fdce35655a08991dffa087fdcbf16809d634ef62fe3cb78551315af957d44a
Sensor_Alpha,1773041236,23.74,ebdc34ff83a130b5749ab8949c59981716190e305851b8d43d2bdc13f0eb8903
Sensor_Gamma,1773041237,22.62,bf06765f0498a0eff491dc535a3ebcd54725efaf0546bd802b874de914dc8083
Sensor_Gamma,1773041240,22.47,f058548218500dcb955331e4d4866107b47f51bdd0f15624c5472f3da94e7e5c
Sensor_Delta,1773041244,22.09,3df348e0af91b62d344994921c56d3216d07204236caa3a9b79436055dbd54ed
Sensor_Beta,1773041246,22.17,c162ab913863250ebddc8dd44426b725c26df699b69a52a8cb16d7b6fb4fcb4a
Sensor_Beta,1773041249,23.6,43988b9bb08ba60ad4e813881a53dbd0c40bf888a83584ecf8d8071a5d65f6c0
Sensor_Gamma,1773041253,22.14,a08d705a100aa8bf306934d88b8e800740b553f4a09ba76e13ee029cac25aa0e
Sensor_Alpha,1773041256,23.56,d71655f8a5d64de14fa4984be628d9cc45763857175f83dd6cfe2046b20112aa
Sensor_Delta,1773041259,24.54,4039aa42fba0fcb60e1969eecab603dd83253e55259c1aa3d31b923e13dceb3a
Sensor_Beta,1773041262,25.23,5c1f77fd8de54dbde35776ba852eb586be9769f74b028b78bfecdca6da5ed571
Sensor_Alpha,1773041266,23.81,6fffc630960e0661f40d2c57ee51271a55f024161d76f574da49674bd1a3af88
Sensor_Gamma,1773041270,23.64,97ac9e70e7dc37e9267889b35210e7784f431ba901e4ba04f349392e1148855a
Sensor_Gamma,1773041271,22.17,c162ab913863250ebddc8dd44426b725c26df699b69a52a8cb16d7b6fb4fcb4a
Sensor_Alpha,1773041275,22.96,41a00b1906062411f913c6b134f7c97ded8469b34b90494057f1dd0cc0b804ef
Sensor_Alpha,1773041277,22.0,c4184dd8d83bab370d7d994d5c4628c006fe8996840842d68607d99056fdad9d
Sensor_Beta,1773041278,21.15,a73accb08f7a077ea805ac06383d5d85d6e421991076918f28233883bd4a0f59
Sensor_Delta,1773041281,22.54,73fa295e98d351106d93b89ae75aebfabdac483f2eeb8232a770d97c3ea97899
Sensor_Gamma,1773041284,21.05,19a41500a7117dab0f6323a4facce0a37918b7af45969a8ddc41c9bbc15149c7
Sensor_Gamma,1773041288,21.09,70bf30e10612287b0ad804bbb8ac009e91670566ac2966e473c7201a0128955a
Sensor_Alpha,1773041291,19.84,460c654d0757d1aa2216946fd739b5c7db84852e770927a6aa74f16da75198da
Sensor_Beta,1773041293,18.62,3d773182ad4b1f3a08b0c675496eabb5e04c4b5aff1cef5edfc51180c6503fe2
Sensor_Beta,1773041296,19.14,eca3d7d99f6ad5734011c8bb3640408b3ed7a97bef7446ee1b229186917452f3
Sensor_Delta,1773041297,19.64,8f6551880ad24967b063c2dfd896e06b823460e2ee7cdc9b98c20adb048f6221
Sensor_Delta,1773041300,18.43,da6148063aff180d4380a75cb420bacd965a3eb357870811c8a4409a8ef43184
Sensor_Alpha,1773041301,17.0,a821f0557f11cd269f9376caa7c8d78d6ea42465ccc6246509d93b0d1cff2794
Sensor_Beta,1773041303,16.66,8bab963af6f3d58e53e9c3f02a7705db011061aad183d0a8630714d8fec9fe0b
Sensor_Gamma,1773041306,15.18,484139791909b37986a87e1d7c88743ae210a50e08ee71c515b5e81e54df261f
Sensor_Beta,1773041310,14.88,6723e555ae0247f1b29631e86d1cdb7c08719cdf19663850ffdc547b0c52854a
Sensor_Beta,1773041311,13.46,fbeafa599c4eaeee64586c8e712fd47771b5e9a651a37493ed0d03defedfbe93
Sensor_Alpha,1773041312,14.76,be9d4727fa62091cf90ab0df7e2a4369449c58cd0e41bd87b719552344627158
Sensor_Beta,1773041314,16.2,65e4f8150372cb6cf1b21e1641fae6e1b2cddc7cc973ca29402171fdb8d507a0
Sensor_Gamma,1773041317,16.75,563bef67a6c46fb495ab8c97ab0870441643d7be87888432e49fa1af28aa1eed
Sensor_Beta,1773041321,16.11,7ff7465972211a7d1575e1aaea12234fae5d92cd5553aeedcee3329da56c9a20
Sensor_Alpha,1773041323,16.03,b4a2666272a8e9e0361bdee43e0890a5385ad9962f503a5498e0327a9f4d2b1a
Sensor_Alpha,1773041327,17.39,56fd526963c8b080c646d52c9ee6e2e9903c02e0c4cd41bfb801850dca2af7dd
Sensor_Beta,1773041329,17.47,7d1a299046b0e1d8a688da07beaf2a166292ee73075ffb59a26c86da7b62b685
Sensor_Alpha,1773041332,17.62,a86b6c8a92a649e3d77f143b359c8d3b3a90227acc4e36c7080cd2e6a4f65038
Sensor_Beta,1773041335,18.34,38001cacd1db571ada262ea095997f3ec6a288e3d9196e2ddca53857ff5d70d8
Sensor_Delta,1773041337,17.29,4f3e8bd4558e0a429d82180147bc43bba557cb24c53c8a538505413bba219dc1
Sensor_Delta,1773041338,18.02,d7d5ff117bd88c9c983edad3f93dbe9bc85a924ce7cb332ff589e6893897a40e
Sensor_Beta,1773041339,17.81,acb4312278eb118bedcd0f4fb064fe21c51a8d32b4093c37fca09f861a4e194f
Sensor_Gamma,1773041340,17.24,0380564e2f04be3d31dd7aec183d6c7ffad9d0b1d27fd1429740ff3215b14787
Sensor_Gamma,1773041344,15.76,63967a1c2bcc483a5b6adb49bff772f7a703de37b36f23eb1f8e2b1690d598f1
Sensor_Alpha,1773041347,14.42,25e357b93b9de7f8eb506eba6c194a006e909624d37af6bfdd988dc44cf492e9
Sensor_Gamma,1773041348,13.99,e02faae70dac023500861e4c49b529a3a374c000bd9f7028ace91d7bdb025fc5
Sensor_Beta,1773041350,13.61,ada1f76cfaebf824bb701e8a982ffa1562afaf86f2a157403e79ef66db3f0903
Sensor_Delta,1773041353,12.53,748a29b5ea7a34973ea3173075261b7f1ae5d1bccce540276041db4dd927c3de
Sensor_Delta,1773041357,12.76,f56623f8b7e2598f98faeed37eb1193a4db401a916f768c0eb040136f96e8fa4
Sensor_Gamma,1773041360,12.0,022c78e38a046d55922c1ecf3ef56bb7449ad5a5fc4b4ea89f8c1ebf0bda5155
Sensor_Alpha,1773041364,11.06,d5f5a1101b9e0248b35ecc22bcc8c1aa84bf758ab21d56fc8d64b515087cd0d3
Sensor_Gamma,1773041365,12.54,503bc40aacf5a48dd5c8894df03738e8fb0c1283fddc4dad63799e1f5839d36a
Sensor_Beta,1773041366,12.64,335814a0f058b5e3cf51030333a393d8b4b26725ade9b267a9a1515e76484585
